0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,label
0.5590556263923645,0.7799117565155029,-6.137152581686678e-07,0.5171073079109192,0.7141130566596985,-0.02518358826637268,0.49669355154037476,0.6222345232963562,-0.03712863102555275,0.4805618226528168,0.5565285682678223,-0.04695059359073639,0.45945802330970764,0.5040198564529419,-0.0518985390663147,0.5807620286941528,0.5601720809936523,-0.0118063073605299,0.5365816354751587,0.5772501826286316,-0.036793820559978485,0.5287999510765076,0.6299249529838562,-0.05184303596615791,0.5408256649971008,0.646753191947937,-0.061031535267829895,0.614893913269043,0.5792839527130127,-0.012063480913639069,0.5591771602630615,0.6142860054969788,-0.03470437228679657,0.5473241806030273,0.6668088436126709,-0.039607543498277664,0.561913013458252,0.6745991706848145,-0.0407625213265419,0.6387173533439636,0.6192132830619812,-0.01738649792969227,0.5843547582626343,0.6502448320388794,-0.04199708625674248,0.5694833993911743,0.6914020776748657,-0.03514266014099121,0.5832034349441528,0.6933040618896484,-0.02715158462524414,0.6558534502983093,0.6648179292678833,-0.025858093053102493,0.612200140953064,0.6824852228164673,-0.041340261697769165,0.5940183997154236,0.7087877988815308,-0.036460865288972855,0.6008557677268982,0.7116674184799194,-0.029808444902300835,0.3594609797000885,0.7786872386932373,-3.4348198596489965e-07,0.39201632142066956,0.7136388421058655,-0.01940564066171646,0.4027836322784424,0.6241414546966553,-0.029374610632658005,0.41222941875457764,0.5579958558082581,-0.03899781033396721,0.430959552526474,0.5093840956687927,-0.045167651027441025,0.33020833134651184,0.579140305519104,-0.00829605758190155,0.3612116575241089,0.5860063433647156,-0.032606109976768494,0.37526804208755493,0.6357529759407043,-0.047260627150535583,0.3679858446121216,0.6501057147979736,-0.05542410537600517,0.3000756502151489,0.5974155068397522,-0.009068699553608894,0.3407941460609436,0.6152481436729431,-0.031979259103536606,0.3593968152999878,0.6638287901878357,-0.03842771798372269,0.3514443039894104,0.6721205711364746,-0.03920706734061241,0.27758416533470154,0.6290491819381714,-0.01397690363228321,0.3171499967575073,0.6476712226867676,-0.03827185556292534,0.3377182185649872,0.688728392124176,-0.03506207466125488,0.33180707693099976,0.6946445107460022,-0.02805275097489357,0.25986504554748535,0.6659398078918457,-0.020964477211236954,0.2922290861606598,0.6780642867088318,-0.03484561666846275,0.31296658515930176,0.7026921510696411,-0.03058556839823723,0.31165048480033875,0.7070346474647522,-0.02359151653945446,A
0.5595420598983765,0.7786568403244019,-6.086632993174135e-07,0.5170447826385498,0.7129392027854919,-0.02552654594182968,0.49643591046333313,0.6226080656051636,-0.038111913949251175,0.4806731641292572,0.5573830604553223,-0.04841551557183266,0.4594520330429077,0.5046322345733643,-0.05377621576189995,0.5801051259040833,0.560788631439209,-0.0138782300055027,0.5360412001609802,0.5801639556884766,-0.03915463015437126,0.5282151699066162,0.6317939758300781,-0.053729284554719925,0.5395411252975464,0.6485319137573242,-0.06246050074696541,0.6144235730171204,0.579189658164978,-0.014047866687178612,0.5594045519828796,0.6155166625976562,-0.03719039633870125,0.5473670363426208,0.6669692397117615,-0.04209952801465988,0.5615872740745544,0.6743835806846619,-0.0432937890291214,0.6385431289672852,0.6186182498931885,-0.019123608246445656,0.5850476622581482,0.651200532913208,-0.04389401897788048,0.5700565576553345,0.6911153197288513,-0.03705846890807152,0.5833021402359009,0.6919375061988831,-0.029221592471003532,0.6559693813323975,0.6639427542686462,-0.027342403307557106,0.6130296587944031,0.6832685470581055,-0.04280121251940727,0.5949442982673645,0.7088776230812073,-0.03802688419818878,0.6017618775367737,0.7104712128639221,-0.03162062168121338,0.35999441146850586,0.7772002220153809,-3.2705773378438607e-07,0.39238008856773376,0.7128517031669617,-0.019055185839533806,0.40338361263275146,0.6249381899833679,-0.028930844739079475,0.41328370571136475,0.5601436495780945,-0.03821687772870064,0.43092402815818787,0.5126584768295288,-0.04392082989215851,0.33080586791038513,0.5804989337921143,-0.010097959078848362,0.36320847272872925,0.583004891872406,-0.03399091213941574,0.3760511875152588,0.6328576803207397,-0.04803520068526268,0.36703595519065857,0.6466251015663147,-0.056067634373903275,0.3003126084804535,0.5989830493927002,-0.011204374954104424,0.3421785235404968,0.6120366454124451,-0.03448605537414551,0.36047935485839844,0.6612893342971802,-0.04068515822291374,0.3517496585845947,0.6695093512535095,-0.04120219498872757,0.27773207426071167,0.6308723092079163,-0.016173582524061203,0.3188290297985077,0.6468433737754822,-0.04049196466803551,0.33912405371665955,0.6875871419906616,-0.03719348460435867,0.33200693130493164,0.6926844120025635,-0.030227957293391228,0.26048290729522705,0.6673496961593628,-0.023138554766774178,0.29456761479377747,0.6789785623550415,-0.03714224323630333,0.31454339623451233,0.7033230066299438,-0.033047690987586975,0.3116920590400696,0.7071872353553772,-0.026297684758901596,A
0.5597991347312927,0.7808976769447327,-6.086324901843909e-07,0.5165600776672363,0.7149243354797363,-0.025740113109350204,0.49595847725868225,0.6240463852882385,-0.038544464856386185,0.4794647693634033,0.5587404370307922,-0.049112528562545776,0.45789554715156555,0.5060086250305176,-0.05462869629263878,0.5813694000244141,0.5621495842933655,-0.013742592185735703,0.5360432863235474,0.5795020461082458,-0.03919294849038124,0.5282835960388184,0.6319398880004883,-0.05368751659989357,0.5400355458259583,0.6477944254875183,-0.06237289682030678,0.6150081753730774,0.5802565217018127,-0.013970290310680866,0.5591543316841125,0.614590048789978,-0.03793108090758324,0.5469458103179932,0.667641818523407,-0.0429471954703331,0.5613455176353455,0.6745026111602783,-0.04389609396457672,0.6387904286384583,0.6194205284118652,-0.019119687378406525,0.584109365940094,0.6507277488708496,-0.04455176740884781,0.5696101784706116,0.6927980184555054,-0.037267398089170456,0.5838116407394409,0.6937286853790283,-0.028848979622125626,0.6560243368148804,0.6644514203071594,-0.027416560798883438,0.6123625040054321,0.6826094388961792,-0.04314273223280907,0.5953011512756348,0.7094199657440186,-0.03789585828781128,0.6035721302032471,0.7113133072853088,-0.030958835035562515,0.36093994975090027,0.7772993445396423,-3.362931408901204e-07,0.3920513093471527,0.7127391695976257,-0.018032725900411606,0.40249401330947876,0.624319314956665,-0.02772587724030018,0.41231703758239746,0.5591468811035156,-0.03714600205421448,0.43022456765174866,0.5109605193138123,-0.04313582926988602,0.33047032356262207,0.5793445110321045,-0.008790352381765842,0.3634013235569,0.5835529565811157,-0.03220914676785469,0.3766563832759857,0.6335901021957397,-0.04638465866446495,0.368373841047287,0.6486705541610718,-0.054387301206588745,0.2997448742389679,0.5984274744987488,-0.010355093516409397,0.34194135665893555,0.6134687066078186,-0.032527048140764236,0.36001116037368774,0.6626911163330078,-0.038639411330223083,0.35166940093040466,0.6719459295272827,-0.03933996707201004,0.27698275446891785,0.6307766437530518,-0.015688002109527588,0.31809353828430176,0.6464030146598816,-0.0388738289475441,0.3379472494125366,0.6879646182060242,-0.03521404787898064,0.33119940757751465,0.6948698163032532,-0.028185676783323288,0.25941193103790283,0.6682668328285217,-0.022963527590036392,0.2924627661705017,0.6770314574241638,-0.03593892976641655,0.31243377923965454,0.7014398574829102,-0.03095697984099388,0.3103775978088379,0.7067042589187622,-0.023618241772055626,A
0.5581501126289368,0.7810384035110474,-6.058457415747398e-07,0.5173884630203247,0.7150990962982178,-0.025585709139704704,0.49687594175338745,0.6260025501251221,-0.03892694041132927,0.47963154315948486,0.5609256029129028,-0.050174299627542496,0.4577968120574951,0.5074456930160522,-0.05641201138496399,0.5805054903030396,0.5622941851615906,-0.01355129573494196,0.5364353656768799,0.5777479410171509,-0.03961532190442085,0.5279405117034912,0.6296241879463196,-0.05465511977672577,0.539286196231842,0.6457843780517578,-0.06353925913572311,0.6143202185630798,0.5804066061973572,-0.013923626393079758,0.5589982867240906,0.6137887239456177,-0.03783753886818886,0.5464270710945129,0.6661900877952576,-0.04284929484128952,0.560577392578125,0.673370361328125,-0.043833546340465546,0.6380680203437805,0.6193948984146118,-0.019317803904414177,0.5839447975158691,0.6499669551849365,-0.04476125165820122,0.5686070919036865,0.6913931369781494,-0.03761901706457138,0.581913411617279,0.6927931904792786,-0.029244981706142426,0.6552860736846924,0.664216160774231,-0.027869150042533875,0.6122971773147583,0.6825019121170044,-0.04349861666560173,0.5934569239616394,0.7088674306869507,-0.03839334473013878,0.5995057821273804,0.7112278342247009,-0.03150779753923416,0.3592400848865509,0.7773893475532532,-3.433607957958884e-07,0.3921799063682556,0.7126246690750122,-0.019066903740167618,0.40254533290863037,0.6229236125946045,-0.028894497081637383,0.41172486543655396,0.5576353669166565,-0.03822916001081467,0.43027082085609436,0.5097591280937195,-0.044250696897506714,0.3312660753726959,0.5802410840988159,-0.009749784134328365,0.3633994460105896,0.5858092308044434,-0.03310996666550636,0.3750247061252594,0.6365609169006348,-0.04748769849538803,0.3660731315612793,0.6514450311660767,-0.05590636283159256,0.3003085255622864,0.598946213722229,-0.010776392184197903,0.34196966886520386,0.6139151453971863,-0.03310555964708328,0.3583139181137085,0.6632658839225769,-0.03947571665048599,0.34928303956985474,0.6727983355522156,-0.04046369343996048,0.2773746848106384,0.6310547590255737,-0.01559631060808897,0.3176279664039612,0.6469168066978455,-0.03866712376475334,0.3365635871887207,0.6878286004066467,-0.035235822200775146,0.3296947181224823,0.694327712059021,-0.028521809726953506,0.2593744099140167,0.6682950854301453,-0.022503746673464775,0.2920285761356354,0.6779478192329407,-0.035516221076250076,0.3120071589946747,0.7016657590866089,-0.03091825172305107,0.31023600697517395,0.7059722542762756,-0.02400955557823181,A
0.5567975640296936,0.7765671610832214,-5.931665896241611e-07,0.5158370733261108,0.7117740511894226,-0.02578548528254032,0.49514734745025635,0.6222885251045227,-0.0390237495303154,0.47778797149658203,0.5583903789520264,-0.05006425827741623,0.4559752345085144,0.5057814717292786,-0.05614285171031952,0.5783050656318665,0.5607360601425171,-0.014242500998079777,0.5346852540969849,0.5778969526290894,-0.04078197106719017,0.5270529985427856,0.6292207837104797,-0.05659962818026543,0.5385308861732483,0.6450551748275757,-0.06612763553857803,0.6120316982269287,0.5785611271858215,-0.014621911570429802,0.5560731887817383,0.6127863526344299,-0.039316318929195404,0.5445192456245422,0.6656784415245056,-0.0446222759783268,0.5598973631858826,0.6737817525863647,-0.04565029218792915,0.6356818079948425,0.6173656582832336,-0.02006693370640278,0.5811575651168823,0.6488803625106812,-0.04598298668861389,0.5666896104812622,0.6899799108505249,-0.03883907198905945,0.581180989742279,0.6915905475616455,-0.030337415635585785,0.652966320514679,0.6620585918426514,-0.02871963568031788,0.6089709997177124,0.6806575059890747,-0.044755395501852036,0.5911962985992432,0.7064383625984192,-0.03979438915848732,0.5986535549163818,0.708418071269989,-0.03302494436502457,0.35774439573287964,0.7802682518959045,-3.552839871190372e-07,0.3907422125339508,0.7152919173240662,-0.018870573490858078,0.4012862741947174,0.6255900859832764,-0.02804967202246189,0.40981191396713257,0.5601969957351685,-0.03666301444172859,0.4261380434036255,0.5112613439559937,-0.041694704443216324,0.33359795808792114,0.5792807340621948,-0.009307081811130047,0.3649385869503021,0.5820271968841553,-0.0329415425658226,0.37618598341941833,0.6331484317779541,-0.04654219374060631,0.367591917514801,0.6480630040168762,-0.05420312285423279,0.30143457651138306,0.5967277884483337,-0.010202363133430481,0.3417259454727173,0.6128368973731995,-0.033575329929590225,0.35851341485977173,0.6638101935386658,-0.03945489972829819,0.3501923978328705,0.6728484034538269,-0.03952556475996971,0.27729514241218567,0.6285264492034912,-0.015039974823594093,0.31710004806518555,0.6468647718429565,-0.03952525183558464,0.3366047441959381,0.6889128684997559,-0.035982269793748856,0.33013638854026794,0.6941548585891724,-0.028684919700026512,0.2584783434867859,0.6657374501228333,-0.02183259278535843,0.29213207960128784,0.6767498254776001,-0.03598054498434067,0.31240493059158325,0.702196478843689,-0.031639464199543,0.31034648418426514,0.7065201997756958,-0.024542907252907753,A
0.5575714707374573,0.7812767028808594,-6.074253064980439e-07,0.5153455138206482,0.714500367641449,-0.02467631921172142,0.4947735071182251,0.6240625977516174,-0.03738338500261307,0.4777679145336151,0.5594717264175415,-0.04824328050017357,0.45600324869155884,0.5064834952354431,-0.054267287254333496,0.5790051221847534,0.5612165331840515,-0.012066788971424103,0.5343968272209167,0.5781003832817078,-0.038453467190265656,0.526118278503418,0.6304773092269897,-0.054638851433992386,0.5374612212181091,0.6475743055343628,-0.06439971923828125,0.6123859286308289,0.5791109204292297,-0.013119843788444996,0.5571679472923279,0.6128010153770447,-0.037047598510980606,0.5449197292327881,0.6657038331031799,-0.04256129264831543,0.5592070817947388,0.6736670732498169,-0.043895281851291656,0.6360081434249878,0.6184101700782776,-0.019216027110815048,0.5822610259056091,0.6488648653030396,-0.04433820769190788,0.5673955082893372,0.6909320950508118,-0.037195898592472076,0.5810700058937073,0.6928274631500244,-0.028975537046790123,0.653320848941803,0.6640331745147705,-0.0284731462597847,0.6101707220077515,0.6829425096511841,-0.04388559237122536,0.592723548412323,0.7094049453735352,-0.038634322583675385,0.6004434823989868,0.7116042375564575,-0.031747378408908844,0.36120444536209106,0.7752548456192017,-3.144725440051843e-07,0.39317944645881653,0.7121107578277588,-0.019957024604082108,0.402273029088974,0.6222464442253113,-0.02965838462114334,0.4114762842655182,0.5564517974853516,-0.03854740038514137,0.4292711615562439,0.5083249807357788,-0.043738238513469696,0.3330746293067932,0.5780293941497803,-0.010719412937760353,0.36604446172714233,0.5826972723007202,-0.034763265401124954,0.37618154287338257,0.6325955986976624,-0.04847981780767441,0.36482328176498413,0.6446555852890015,-0.05642246454954147,0.30080360174179077,0.5961090326309204,-0.011700796894729137,0.34279507398605347,0.6138339042663574,-0.03522852435708046,0.35915759205818176,0.6636432409286499,-0.04103022813796997,0.34872281551361084,0.6685792207717896,-0.04144856706261635,0.2769865095615387,0.6292536854743958,-0.016717009246349335,0.31788235902786255,0.6470484733581543,-0.04158564284443855,0.33731764554977417,0.688762903213501,-0.03745710849761963,0.32927361130714417,0.6915284395217896,-0.030116016045212746,0.25882595777511597,0.6673814058303833,-0.023819291964173317,0.2920953035354614,0.6783689856529236,-0.038508590310811996,0.3124513626098633,0.7026509642601013,-0.033948708325624466,0.31005457043647766,0.705340564250946,-0.026872148737311363,A
0.5565733909606934,0.7777402400970459,-6.108898560341913e-07,0.5146612524986267,0.7124439477920532,-0.024619339033961296,0.4937748312950134,0.6231727600097656,-0.03713325411081314,0.47730106115341187,0.5587355494499207,-0.04775935038924217,0.45534548163414,0.5060945749282837,-0.05358307436108589,0.5778558254241943,0.5617268681526184,-0.01243020873516798,0.5343498587608337,0.5793752670288086,-0.03828231245279312,0.5255576372146606,0.631377637386322,-0.05382074415683746,0.5359981060028076,0.6484085917472839,-0.06313052773475647,0.6114524006843567,0.5795267820358276,-0.01324648316949606,0.5566489100456238,0.6139024496078491,-0.03669650852680206,0.5447936654090881,0.6656777858734131,-0.042044032365083694,0.558548629283905,0.6735417246818542,-0.0434139110147953,0.6352400779724121,0.6181031465530396,-0.018981777131557465,0.5813913941383362,0.6501505970954895,-0.043690361082553864,0.5672034025192261,0.690841019153595,-0.03679436445236206,0.5802866816520691,0.6921480298042297,-0.0288233645260334,0.6525136232376099,0.6625957489013672,-0.027848482131958008,0.6093623638153076,0.6826825141906738,-0.04301810637116432,0.592406153678894,0.7088692784309387,-0.0379064604640007,0.5993734002113342,0.7109136581420898,-0.031179388985037804,0.3583246171474457,0.7785421013832092,-3.451422401212767e-07,0.39114075899124146,0.7142162919044495,-0.018657542765140533,0.4009333848953247,0.6245741844177246,-0.027948489412665367,0.40980878472328186,0.5583316683769226,-0.03684929013252258,0.42630723118782043,0.5094194412231445,-0.0423431321978569,0.3292778730392456,0.5822525024414062,-0.008472788147628307,0.35978347063064575,0.5870440006256104,-0.03203399479389191,0.37278905510902405,0.6366594433784485,-0.045927662402391434,0.3649549186229706,0.6509992480278015,-0.05357431620359421,0.29913949966430664,0.6005263328552246,-0.009269915521144867,0.33986374735832214,0.6155111193656921,-0.03167014941573143,0.35751980543136597,0.6644521951675415,-0.037568431347608566,0.3491521179676056,0.6735792756080627,-0.037924885749816895,0.27656781673431396,0.6318303942680359,-0.014031399972736835,0.31646794080734253,0.6483325958251953,-0.03794355317950249,0.33626919984817505,0.6894890666007996,-0.03462192043662071,0.32994455099105835,0.69581139087677,-0.027517225593328476,0.2585916221141815,0.6680429577827454,-0.020738443359732628,0.2914736270904541,0.678630530834198,-0.03434392437338829,0.3117098808288574,0.7026090621948242,-0.03005155362188816,0.30993059277534485,0.7066486477851868,-0.02309061586856842,A
0.5559650659561157,0.7780122756958008,-6.031151542629232e-07,0.5144627690315247,0.7131035327911377,-0.02518051117658615,0.4930727481842041,0.6241728067398071,-0.03811560198664665,0.4761434495449066,0.5595349073410034,-0.04907839745283127,0.45468634366989136,0.5062167644500732,-0.05520664155483246,0.5754467844963074,0.5607374906539917,-0.012786272913217545,0.5321469902992249,0.5799137353897095,-0.03911321982741356,0.5241865515708923,0.6316255927085876,-0.05468747019767761,0.5352662801742554,0.6470668315887451,-0.06393829733133316,0.6093436479568481,0.5782157778739929,-0.013388514518737793,0.555185079574585,0.6138619184494019,-0.037564802914857864,0.5433322191238403,0.6662279367446899,-0.04287460446357727,0.5572056770324707,0.6733366847038269,-0.0439714752137661,0.6337040662765503,0.6164854764938354,-0.01904519461095333,0.5807463526725769,0.649863064289093,-0.044542454183101654,0.5662944316864014,0.6908681988716125,-0.03764360025525093,0.5792338252067566,0.6917285323143005,-0.029361849650740623,0.6517819762229919,0.6607964038848877,-0.027842126786708832,0.609329342842102,0.6812426447868347,-0.04314954951405525,0.5917811393737793,0.7079147696495056,-0.03791077435016632,0.5983006358146667,0.7099453210830688,-0.031000498682260513,0.3593881130218506,0.777295708656311,-3.2474594036102644e-07,0.3910887837409973,0.713219165802002,-0.018989022821187973,0.39979106187820435,0.6243181228637695,-0.02847314067184925,0.40662872791290283,0.5588839650154114,-0.03743423521518707,0.4235547184944153,0.5105224847793579,-0.042851243168115616,0.3274282217025757,0.5827667713165283,-0.008982699364423752,0.35961711406707764,0.5826482772827148,-0.033310167491436005,0.37249094247817993,0.6331205368041992,-0.04790586605668068,0.36387553811073303,0.6489372253417969,-0.056068938225507736,0.29657113552093506,0.6013401746749878,-0.009995365515351295,0.33756959438323975,0.6112002730369568,-0.03342432528734207,0.3560014069080353,0.6615302562713623,-0.0396263413131237,0.34798353910446167,0.6714540123939514,-0.03990168124437332,0.27372390031814575,0.6331661939620972,-0.01502277422696352,0.3146093785762787,0.6462868452072144,-0.03958588093519211,0.33512866497039795,0.6880339980125427,-0.03613385930657387,0.32857587933540344,0.6949144005775452,-0.028756236657500267,0.25645220279693604,0.6699305176734924,-0.022007811814546585,0.28963688015937805,0.6783747673034668,-0.035811085253953934,0.31008395552635193,0.7025277018547058,-0.031297653913497925,0.3080644905567169,0.7074907422065735,-0.024156445637345314,A
0.5581337213516235,0.777169942855835,-5.852805884387635e-07,0.5149551033973694,0.7114638686180115,-0.024987200275063515,0.492308109998703,0.6229584217071533,-0.03792939707636833,0.4742889404296875,0.5593031644821167,-0.04872412979602814,0.4525771141052246,0.5069469213485718,-0.05468268319964409,0.5773392915725708,0.5595067143440247,-0.01382434368133545,0.5317726135253906,0.5808478593826294,-0.03875001147389412,0.5249289870262146,0.6311507225036621,-0.05341027304530144,0.5368783473968506,0.6449086666107178,-0.062379784882068634,0.6104785799980164,0.5776592493057251,-0.01441770326346159,0.5546746850013733,0.6139834523200989,-0.037628598511219025,0.5444298982620239,0.6654028296470642,-0.04266008362174034,0.5595425367355347,0.6717969179153442,-0.04397174343466759,0.6340493559837341,0.6162023544311523,-0.019754212349653244,0.5795106887817383,0.6487518548965454,-0.04401987046003342,0.5664700269699097,0.6894181966781616,-0.03696806728839874,0.5805270075798035,0.6901522874832153,-0.02908753976225853,0.6510829925537109,0.6606440544128418,-0.02823333442211151,0.6078354120254517,0.6795518398284912,-0.042939286679029465,0.5913891792297363,0.7055045366287231,-0.0375954806804657,0.5989338755607605,0.7077892422676086,-0.03084966167807579,0.35754069685935974,0.7758192420005798,-3.449217444995156e-07,0.3892345726490021,0.712232768535614,-0.018820516765117645,0.3990057408809662,0.6230430603027344,-0.028265472501516342,0.4078657925128937,0.5582709312438965,-0.037207815796136856,0.42448562383651733,0.5105985403060913,-0.04254753887653351,0.32945263385772705,0.5799622535705566,-0.010242663323879242,0.361834317445755,0.5804715156555176,-0.03409489616751671,0.37402209639549255,0.6299059987068176,-0.04797946289181709,0.36433300375938416,0.6446930170059204,-0.05585293844342232,0.29727858304977417,0.5984516739845276,-0.011357280425727367,0.3386233448982239,0.6110380291938782,-0.03442864120006561,0.35630762577056885,0.6612431406974792,-0.04018872603774071,0.3466586470603943,0.670386016368866,-0.040457773953676224,0.2735446095466614,0.6310594081878662,-0.016312822699546814,0.3140571117401123,0.6450613737106323,-0.04029040411114693,0.33448100090026855,0.6871350407600403,-0.03624402731657028,0.3273618221282959,0.6936802864074707,-0.028824646025896072,0.25539296865463257,0.6690087914466858,-0.023271409794688225,0.288570374250412,0.6772037148475647,-0.03667330741882324,0.3087950646877289,0.7018241882324219,-0.031804315745830536,0.3064936697483063,0.7069158554077148,-0.024562137201428413,A
0.5560674667358398,0.776152491569519,-6.083930088607303e-07,0.5140171647071838,0.7108392715454102,-0.02495848946273327,0.49192100763320923,0.6218754649162292,-0.037738632410764694,0.4740050435066223,0.5580999255180359,-0.04838594049215317,0.4520219564437866,0.506125807762146,-0.05418481305241585,0.5769001245498657,0.5585915446281433,-0.01352037861943245,0.5312272310256958,0.5803896188735962,-0.0385470949113369,0.5241757035255432,0.6311204433441162,-0.05318499729037285,0.5357393026351929,0.6457693576812744,-0.062086064368486404,0.6102348566055298,0.5767526030540466,-0.014133507385849953,0.5540891289710999,0.6141555309295654,-0.03744318708777428,0.5430715084075928,0.6655139327049255,-0.042622264474630356,0.5572620630264282,0.6719322204589844,-0.04399014264345169,0.634131133556366,0.6153822541236877,-0.01950220763683319,0.5799964666366577,0.648642361164093,-0.04393516853451729,0.5660844445228577,0.6889681816101074,-0.03688730299472809,0.579047441482544,0.6889498233795166,-0.029021764174103737,0.651610255241394,0.6600907444953918,-0.028014829382300377,0.6089359521865845,0.6807717680931091,-0.04305105283856392,0.5919380187988281,0.7066539525985718,-0.03789661452174187,0.5988534092903137,0.7076025605201721,-0.03124859929084778,0.35529470443725586,0.7808306217193604,-3.528241450112546e-07,0.38795119524002075,0.7165626287460327,-0.018831266090273857,0.39832785725593567,0.6264500617980957,-0.028002316132187843,0.40668532252311707,0.5609322786331177,-0.036687739193439484,0.4233500361442566,0.5124717354774475,-0.041692283004522324,0.3284977674484253,0.5820236802101135,-0.00894930586218834,0.35961467027664185,0.5833078622817993,-0.031971246004104614,0.3724437952041626,0.6338174343109131,-0.045130934566259384,0.36411723494529724,0.6481927037239075,-0.05252242460846901,0.29677265882492065,0.5998498201370239,-0.00972074270248413,0.3376098573207855,0.6149871349334717,-0.03219253569841385,0.3556095361709595,0.6648730635643005,-0.03789161145687103,0.3468209505081177,0.6727802753448486,-0.0381484255194664,0.2731824815273285,0.6315038204193115,-0.014372196979820728,0.31325027346611023,0.648009717464447,-0.03813125193119049,0.33376216888427734,0.6900520920753479,-0.03441530093550682,0.3272310197353363,0.6958375573158264,-0.027207961305975914,0.2547801434993744,0.6683549880981445,-0.02098805271089077,0.2876424789428711,0.6783915162086487,-0.034657515585422516,0.30809295177459717,0.7030603289604187,-0.03021446242928505,0.30618318915367126,0.707565426826477,-0.02314397133886814,A
